userId,movieId,rating,timestamp
252257,608,5.0,858681274
81826,741,0.5,1506003022
2956,3114,2.0,1121377450
49805,2382,4.5,1203254588
266419,6502,3.5,1638907863
300874,3948,5.0,1005151156
222379,2028,3.0,980017477
290918,3275,0.5,1554419651
279499,153,4.0,848060722
48382,527,4.0,840539936
169759,1188,3.0,892036591
82081,3975,2.0,1035176934
10459,203375,4.5,1627577727
217260,68358,3.5,1243574725
12615,1982,3.5,1090296869
258944,1479,4.0,1208442461
237753,49530,3.5,1572467886
126779,531,3.0,845246025
192857,35836,4.0,1489355444
41283,4616,4.0,1168204226
52853,7256,3.5,1157531753
320751,64620,4.5,1486049331
40532,1375,3.5,1094779334
286256,134130,4.0,1462861465
297940,1721,5.0,1088188793
86483,8970,5.0,1103752207
74841,1517,4.0,880583228
12961,5445,4.0,1627542970
39693,3525,5.0,955188963
308318,1370,4.0,1373747629
88940,3503,5.0,1500235258
4629,232,4.0,848404697
121879,380,3.0,845475161
175564,720,5.0,1023979516
43821,2010,4.5,1253476250
122573,42632,4.0,1478981714
316459,1704,5.0,1600865548
5123,441,3.5,1149468849
200463,475,5.0,836576267
95928,5106,4.0,1418338408
209773,5135,4.5,1149022298
170396,2084,5.0,1054528227
258295,4975,3.5,1155562988
309866,1394,4.5,1090825773
301273,2671,3.0,979244911
8240,1461,2.0,1454472586
315133,4963,4.0,1625415289
361,5952,0.5,1503794226
217747,6711,4.5,1445067219
306602,168250,4.0,1508069348
146677,203375,4.0,1594862012
213537,1639,4.0,1246468974
207303,908,5.0,965178136
38180,593,4.5,1676895758
41715,208939,3.0,1583328268
103104,4896,5.0,1561139077
74682,86332,3.0,1441475332
58595,2951,4.0,1285155312
116021,2124,4.5,1480734330
112719,44199,4.0,1578962747
62890,6686,3.0,1419975763
188989,1289,4.0,942406134
195174,4720,4.0,1268054880
138997,81845,5.0,1505623418
213153,2571,5.0,994298006
276483,123,4.0,1302115647
211615,440,5.0,834402504
95939,1021,4.5,1311712342
81779,1569,5.0,1005245470
180837,4915,3.0,1112031466
85935,95207,2.0,1549740739
28098,2918,3.0,1462404059
151428,2011,5.0,1532653142
149015,3896,5.0,1468273775
302481,497,5.0,851342288
106906,31878,3.0,1566491412
75652,160,2.0,945387333
316329,197875,3.0,1598114627
142513,1245,1.0,992234406
225650,1747,3.5,1109517809
230987,2291,5.0,1177991915
300043,368,4.0,983843087
325304,3114,3.5,1543521574
169021,6768,2.5,1139301492
250410,628,3.5,1087050958
97408,588,3.0,1657212735
305354,4816,2.0,1044922906
258644,4553,5.0,1608139204
321653,3363,1.0,977510513
4669,454,4.0,845199147
166374,278176,3.0,1675647243
276125,183635,3.5,1550352358
110779,95167,3.5,1394994261
263917,527,5.0,834647285
166926,1610,4.0,939048206
143308,48516,4.0,1350948303
294360,2243,4.0,1163368425
190372,1235,2.0,949272764
161043,122918,3.5,1584591488
40381,147,3.0,1099807722
318885,48877,4.0,1225252285
33020,200818,3.5,1677201971
29560,44191,2.5,1322244291
292098,3425,2.5,1123893607
202,590,4.0,832198989
260224,368,0.5,1100872342
284358,70,3.0,974598320
59297,750,4.0,973981485
148100,64614,5.0,1462717768
52029,36535,3.0,1266087176
254799,186,3.5,1077202668
102801,4720,3.0,1293668169
38544,4578,3.0,1174420458
305343,869,3.0,1116080757
144299,56782,4.0,1662791119
81742,95,3.0,836822764
74027,67788,3.5,1545797145
115978,2716,5.0,1003919485
163073,2648,5.0,966397172
156472,68358,3.5,1504188380
264804,1242,5.0,951415864
166155,914,4.0,1108823752
279135,1923,4.5,1487915571
295810,2078,3.0,1019196528
99749,100390,3.5,1670702948
149040,468,1.0,951237123
272994,71156,4.5,1503945719
70803,784,1.0,1047475590
304146,260,2.5,1488111128
258332,1968,4.0,1111479961
272372,64197,3.5,1239943339
234556,647,4.0,868283520
265474,1958,3.0,968100170
183132,5187,3.5,1249996297
252267,1100,0.5,1115521973
55033,8529,4.0,1281578110
107943,3740,4.0,1110954216
202117,6663,4.0,1111712130
17208,2291,4.0,984282698
53345,551,3.0,865557583
171476,2712,3.0,1039930062
216068,208,4.0,857938245
180090,3263,4.0,1323645911
122307,19,3.0,945270824
297987,4369,3.0,1417844314
4695,5969,2.5,1106116726
273090,2010,5.0,1485383976
60110,2693,3.5,1112458337
294348,922,3.5,1608110307
281659,103306,4.0,1377938615
64795,1,4.0,1260910493
92224,203296,3.0,1645742097
127377,114662,4.0,1535924264
166573,4025,1.5,1094941969
273483,3948,4.0,1016054607
103329,1393,1.0,908907071
250180,2411,2.0,974694444
94194,223,3.5,1456047374
108332,5902,4.0,1077933934
38142,35836,4.5,1577227545
15669,27899,4.0,1135286145
329044,1291,4.5,1076528754
316761,157296,5.0,1549624603
315220,2048,4.0,1438075483
31683,48780,5.0,1183510404
57083,71535,3.5,1462635743
278101,1961,4.0,1574475553
296028,2006,3.5,1389539691
55034,858,4.0,1345080617
43786,2206,5.0,939757622
74286,51086,2.5,1477954596
311078,61323,2.5,1457393376
87323,2359,4.0,986839665
30588,5096,4.0,1681654730
295841,5810,2.0,1042857135
296676,1690,4.0,1125843972
307407,185989,3.5,1523767522
79768,1078,4.0,954370738
260495,8528,3.5,1597077543
268592,315,2.5,1109893799
206331,4369,3.0,1525335212
118516,30745,3.5,1623686054
156419,2987,2.5,1123768546
9160,278,3.0,961137038
158020,2858,4.5,1213624886
115626,50,4.0,1353530730
96174,1288,4.0,952845721
170543,6537,1.5,1194018473
252798,37475,4.0,1516738680
303805,3070,4.0,974702889
328961,4928,4.5,1140987309
93837,177615,5.0,1553944694
65238,1690,4.0,1266565971
72780,1967,5.0,1330188332
36610,2313,4.5,1075686212
306740,161954,3.0,1498406416
236294,589,5.0,992110803
234261,94480,1.5,1379620706
157613,177765,2.0,1586624448
91908,1059,4.0,861254942
252900,4011,4.0,1183895003
160393,2840,4.0,1029800589
317578,96821,4.0,1498859648
73631,53121,2.5,1419991576
133836,33162,3.0,1226005730
293250,1,4.0,832731028
54270,134853,5.0,1488899902
111843,1210,3.0,859254366
130488,3617,2.5,1363033073
275718,101525,4.0,1522245813
284641,1,3.5,1463331973
132403,203559,4.0,1568541746
267231,1409,3.0,1335531028
11033,356,5.0,947899991
312872,344,3.0,840321544
40126,3168,3.0,1194640209
141958,457,4.0,1190185968
282588,1653,3.5,1600043293
292866,858,3.0,1683547094
301318,380,3.0,845111597
184921,2657,4.5,1101489501
87318,2706,2.0,1393335972
37689,3328,3.0,1055633265
314872,54001,4.0,1670919296
66281,88593,3.0,1520445929
50457,1206,4.5,1434569793
304412,95875,2.5,1504729032
155383,256,1.5,1304099885
2681,8665,4.5,1129717912
6796,5816,4.0,1092077285
78046,48738,4.0,1331348445
113536,2616,2.5,1225243223
311857,110,4.5,1500661208
144181,71057,2.5,1259942195
9831,50872,4.5,1436122109
60581,480,5.0,835545004
296659,1028,3.5,1461147802
226209,55290,3.5,1362091973
226902,3729,4.0,982059180
263910,2719,2.0,1117521611
181687,5952,5.0,1607288509
294803,588,4.0,1145343295
142285,1003,4.0,849930802
318213,162414,4.0,1489444391
262334,800,4.0,1641778969
321150,4235,5.0,1527482085
112422,1848,4.0,951631851
83331,1372,3.5,1099945049
147336,849,3.0,1223500916
4839,3969,4.0,1617051611
283658,7316,3.5,1360368007
78578,4233,1.0,1003688414
8964,2937,4.0,945927519
141747,3727,4.0,1538515838
180878,520,2.5,1627699740
48622,104,4.0,1230581627
150542,2089,3.0,999287809
27268,111362,1.0,1561177484
87562,592,4.0,1138137748
189239,5984,3.5,1602103645
158672,1682,3.5,1246931298
58084,4029,3.5,1545912317
62334,5363,3.5,1150768131
153842,4886,3.0,1498548427
70657,786,3.0,945936092
74090,8636,4.5,1113181742
111937,8641,4.0,1571725613
111167,135143,4.5,1573501545
98000,7153,5.0,1535824620
18353,1556,1.5,1127808952
183355,552,2.5,1281939725
162984,59784,4.0,1443863376
248532,1291,5.0,1038877967
143610,1356,5.0,1113374666
166909,64231,4.0,1624057005
268131,1202,5.0,1145380763
195543,61132,4.0,1586812922
147750,44974,3.0,1298199481
311334,1136,4.0,1524243506
88298,70599,4.5,1604482547
155897,158922,3.5,1479306383
229358,106489,3.0,1479516843
53496,1088,4.0,1024952303
33918,2011,3.5,1681694555
18514,72720,4.5,1266232959
120182,6879,3.5,1209792488
53723,653,2.0,1331841862
322788,1274,2.5,1227746329
96874,529,4.0,1011326601
185569,539,3.0,1152541160
158059,32017,3.0,1357524134
182336,741,4.0,1112144451
8466,273129,2.5,1675932988
214027,6754,3.5,1689682072
117506,125916,2.5,1448207661
320572,88140,2.5,1459628504
275051,4011,4.5,1476731393
131495,55247,4.0,1240941753
7664,112,3.0,866764954
104036,47997,4.0,1647454235
325791,3535,4.0,1513162358
73299,53464,2.5,1473579215
211579,3744,3.0,961928464
197719,1374,3.5,1185240684
136748,223204,4.0,1665775892
305122,1171,5.0,879099604
219533,52767,4.5,1237338280
167387,2908,5.0,1638776366
174504,3142,3.0,965890411
327383,148626,5.0,1553636811
317491,1214,5.0,993406981
44733,65,1.0,976933284
240754,7149,2.0,1613442031
33144,1088,4.0,1660878410
151025,1883,4.5,1190870696
264649,3071,3.0,953358689
261824,1068,2.5,1058853134
79297,8529,4.0,1517078202
260556,2401,2.5,1347131890
4394,55247,4.0,1495160269
330517,97950,2.0,1446644923
149786,72407,3.5,1471708356
161388,3244,4.0,1166553041
189192,2762,4.0,1230623780
75845,457,5.0,1413172244
222459,4993,4.0,1447781500
42651,858,5.0,1026154361
224210,145,3.0,840495155
58220,50923,0.5,1183255824
288557,4195,3.0,1126016742
76578,4873,4.5,1560684978
244429,588,5.0,1521758645
235667,929,3.5,1095778419
6807,2232,4.0,1347379268
58087,76293,1.5,1609382475
89426,2912,3.0,1091363799
136426,50872,4.5,1517685475
203840,161,4.5,1472503342
180691,126482,2.5,1495512067
260617,7451,4.0,1606550677
6523,4024,4.0,1001020167
259726,4306,3.0,1596994700
293645,6235,5.0,1201498322
96999,165639,3.5,1575859947
116434,1193,4.0,1412988184
207006,1136,4.0,945141731
94924,2488,4.0,1160613861
270415,1693,4.0,1356192260
114227,214028,2.0,1596321813
242482,593,2.0,940808800
62001,480,3.0,1004297710
174964,2762,3.0,1127202261
98140,1614,5.0,1307854545
256300,109487,5.0,1540816535
314989,7179,0.5,1075156689
90260,2010,5.0,1423795532
283346,4448,3.0,1121131785
161566,2949,3.5,1134846897
263620,1682,4.5,1555509863
36828,640,1.0,939400947
3289,1500,3.0,994105631
276482,2953,4.0,1023396721
45863,96737,3.5,1605695524
212689,5602,4.0,1088223223
61243,268642,3.0,1650781331
245984,5971,4.5,1137830144
155194,1221,0.5,1454891341
89375,832,2.5,1146004501
105404,2959,4.0,1132200143
97227,179819,2.0,1517331711
120864,102686,3.0,1401073750
299723,1188,1.0,950555246
291634,736,3.0,856405550
312506,543,3.0,1025976371
208607,1610,5.0,1009071763
236773,2268,4.5,1181128615
211693,26237,2.5,1675617412
185341,60745,3.5,1501468061
76260,199974,3.5,1578944240
40918,97923,4.5,1689654006
51793,1183,5.0,1224715841
181101,5265,2.0,1516737689
102864,99117,1.5,1429809037
90101,5952,5.0,1067705720
136986,590,5.0,843333814
102622,2640,5.0,992999666
91364,68157,4.0,1658535168
192115,61350,3.0,1488023005
145596,2798,1.0,945053176
27629,2723,2.5,1151767734
43950,187717,5.0,1597607448
109449,5995,3.5,1155502425
180837,140523,4.0,1601872647
98847,318,5.0,842485705
65929,78105,3.5,1590249520
9714,26349,4.5,1536449627
123716,1246,3.5,1564163497
228255,8874,3.0,1687372329
35881,1376,4.5,1075324364
109496,1201,4.5,1307348832
65499,1256,3.0,966307881
263693,32196,3.5,1246929350
55511,7444,3.5,1402855320
2590,318,5.0,1669739201
177850,6953,4.0,1091211531
124095,3910,4.0,1086460169
140105,1204,1.5,1063981339
213936,6934,3.5,1356061906
120196,508,5.0,1633400873
9498,2959,5.0,1068433279
69048,110102,3.0,1603370338
215114,7254,3.0,1545002311
49942,2002,5.0,955885008
182749,2311,2.0,1105669032
166132,968,3.0,960227123
163491,4094,1.0,982329057
141759,179819,4.5,1538868430
145544,3053,3.0,1120486947
30553,1552,3.5,1099611109
228899,3450,5.0,996333701
17206,253,3.0,1235559237
311584,3147,3.0,1467670675
326232,1273,4.0,908183575
295391,2762,4.0,1434373504
128377,4104,1.0,1118871511
100110,2987,4.0,1004874677
320801,608,4.0,1468447465
187904,1234,4.5,1433619787
33446,590,5.0,842348753
232524,53129,4.5,1258000892
188750,33834,4.0,1161553908
186353,33615,3.5,1528915737
297020,276,3.0,837070823
186290,177765,3.0,1643724963
110589,2268,4.5,1482379999
63442,5476,4.5,1084611703
189614,6644,4.5,1455271817
239320,2273,4.0,945227812
189614,117879,3.0,1450163741
316977,316,0.5,1161942654
238622,33794,4.5,1539056713
321989,457,5.0,848985193
269973,2124,2.5,1641253629
110560,7387,5.0,1358682024
144577,3535,4.5,1535553424
65065,4989,1.5,1470063979
325295,319,4.5,1441099535
291059,1682,5.0,1300553223
328023,1094,2.0,984698292
1518,32,5.0,994284873
149251,898,4.0,1030995142
146541,2383,4.0,1525638054
116461,1213,4.5,1671136850
316817,149034,3.5,1609600683
278525,1247,3.0,849408920
251936,49530,5.0,1457628727
173041,329,2.0,944905693
156489,2346,2.0,942775256
4184,1982,2.0,1007999186
274991,4880,2.5,1174512346
214178,55721,5.0,1487167235
269067,588,4.0,1380319317
8680,1483,5.0,1007490609
148073,122912,3.5,1534841700
214527,733,4.0,962676858
171501,3824,2.0,1047447296
202771,8916,1.5,1119063467
185158,924,3.0,945193146
61860,518,4.0,1127358216
277752,2571,5.0,1645663679
234123,155625,2.5,1483901844
182587,4993,3.0,1297649599
60944,1276,2.0,1645999389
311628,1089,5.0,1625259463
289379,2567,4.0,941640445
239960,4571,4.0,1119067298
91725,8966,4.0,1124124242
227109,2404,1.0,1071511763
221484,8779,2.5,1134925683
19971,2687,4.0,1129339979
168267,174087,3.5,1568340105
231338,3035,4.5,1163884979
281018,106072,2.5,1606953176
115474,3409,2.5,1272942065
12703,2617,4.0,1632082501
110655,1246,4.0,939036127
5961,3505,5.0,961893762
19138,3617,3.0,1355288064
85321,4369,3.0,1610459547
97927,58559,3.5,1468060399
104155,1611,1.0,955744620
148369,3364,3.0,1256517191
191045,47610,3.5,1516143261
26203,2995,3.0,1255396280
278741,177285,3.0,1566632017
171637,344,3.0,833127754
192205,210573,3.5,1660443738
183332,2133,4.0,968622946
271627,27369,4.0,1259866329
226254,196417,3.0,1656871820
169773,8949,4.5,1455842167
185502,1356,4.0,857213994
194155,89745,3.0,1484991790
88855,4321,3.0,1079292044
219887,1171,4.0,938877569
265232,59369,3.5,1498265028
227686,3578,4.5,1444220229
154889,34,5.0,956584943
116116,5956,3.5,1642304966
317479,2746,2.0,1237758235
40998,108825,4.0,1451250132
160657,7154,4.0,1136899595
191091,93740,3.0,1473087297
46734,2761,4.0,1250941532
178293,27373,3.5,1297143447
128669,82459,4.5,1299637271
169653,2431,2.0,1519546206
316351,2989,4.5,1136744948
50621,168252,4.0,1503651252
153624,408,4.0,1174447051
255948,1270,3.0,990582655
294968,51255,4.5,1562963134
145711,40581,3.5,1675048568
202286,8622,3.0,1176112418
223408,6942,4.0,1428257012
269934,4855,4.0,1521754413
56227,33493,3.5,1124459835
239255,736,1.5,1482388981
119410,1282,3.0,1436393036
34677,4929,2.5,1568875450
312288,4511,2.0,1003549362
319747,3991,1.5,1493566191
83114,2761,4.5,1286031820
48127,6987,4.0,1181528755
305519,42723,1.0,1164545100
35247,106920,5.0,1389656415
6639,4896,3.5,1604481279
271576,2291,5.0,945415656
117410,261,2.0,849260930
184855,97752,4.5,1449268651
264990,431,4.0,1229757669
202785,3049,2.0,1014451652
98498,1393,3.0,879249383
26318,2640,4.0,1093576253
239255,788,3.0,1525161121
318402,497,4.0,962607298
104291,7720,4.0,1498939154
246589,78499,1.5,1607086961
120398,908,5.0,1438290709
60150,134130,3.5,1486010509
298883,96079,3.5,1639207113
156848,1200,3.5,1533169174
268353,2278,4.5,1300329397
315711,4973,3.5,1675388130
151625,3159,3.0,1048421970
81777,56176,0.5,1464848413
92687,2150,3.5,1197685234
213479,7155,1.0,1226728123
202729,592,3.0,1316222480
294159,56782,2.5,1232578373
123306,3578,4.0,1174379968
283630,51662,2.5,1593072977
245183,589,4.0,941638273
55165,1967,3.0,1329069318
94376,477,3.5,1169961490
201615,904,2.0,1444279039
166912,8641,3.0,1104960471
249098,4485,4.0,1058797836
81046,2046,3.5,1109481551
140948,1228,4.5,1266796797
226856,160,1.0,1219107394
114509,233555,4.0,1659017707
71874,350,4.0,846062558
297718,2700,5.0,1347650056
292500,84944,4.5,1326707103
180527,115149,3.0,1675025407
277567,95873,3.0,1500145798
179121,153,3.0,843408993
32683,93805,2.5,1564592045
270257,140,3.0,885643129
305005,733,3.5,1445124730
184739,260,2.0,1615765068
298730,1208,5.0,875311574
184306,277,5.0,946771085
174769,61236,4.0,1514497723
1668,253,3.0,835193924
235319,55820,4.0,1629705811
92678,2722,2.0,1686445922
25092,6653,5.0,1461963956
191735,1917,0.5,1206826845
32716,22,3.0,840613862
240041,168326,4.0,1612944406
223851,286223,2.0,1685306401
135511,207313,4.0,1639955265
139033,5218,1.5,1065669914
180734,79333,4.0,1483384852
213083,122904,4.0,1567885880
90143,3628,3.0,1262306732
292125,7153,4.5,1537285900
88907,2070,4.0,900863692
252057,108932,5.0,1483370180
310406,45183,4.0,1584408707
280771,327,5.0,840485822
179798,5220,1.5,1453297701
48010,180,1.0,1686682622
30489,73017,3.0,1610419298
118605,5329,4.0,1548865086
37214,1894,2.0,1451447419
177588,5673,4.0,1311683961
15,58559,3.0,1463468336
14759,5570,4.5,1222724157
253682,786,2.0,853765848
14322,1476,4.0,943469563
183015,588,2.5,1135941387
46551,589,3.0,843826629
242016,1210,5.0,1636978924
39643,3462,4.0,953936317
292798,7089,5.0,1512871674
328757,36,4.0,972096874
232323,1601,1.0,965438289
66649,524,5.0,859763322
304560,1214,4.0,953228995
149559,900,5.0,1004127844
179605,4178,4.0,1007391494
154212,4025,3.5,1111491532
75945,765,3.0,862841931
187408,3462,5.0,1108341920
124016,1422,1.0,948444159
131337,912,4.5,1382431785
192164,8798,3.0,1148660709
148579,3615,3.0,1614126626
70742,318,5.0,1421436193
299724,531,4.0,848989237
182511,8154,3.5,1124071418
67786,71535,4.0,1657406145
129978,914,5.0,1075173897
159024,3039,4.0,1574381498
266763,5094,1.0,1115830168
190431,1037,4.0,1043187979
75372,7099,5.0,1607106862
202311,60336,4.0,1385968257
261334,81932,4.5,1342469897
178768,3484,3.0,1358813829
289448,2885,2.0,957310041
155304,34405,3.5,1672326825
58872,1197,3.0,1326053039
21938,4299,5.0,1659332679
48003,4308,3.0,1011724523
60563,73017,2.5,1471103584
122258,7716,3.0,1209476605
202311,92309,3.5,1421038373
202653,6953,3.5,1453546462
328470,55290,5.0,1501068276
100120,457,3.5,1543485028
164010,1271,3.0,973829518
51545,31,3.5,1275296187
217747,91630,4.0,1445067210
84441,1204,3.5,1420844858
38031,68954,4.0,1462971808
168092,85510,2.5,1301564706
162542,349,5.0,842941088
284659,3624,4.0,1225736479
199823,2413,3.0,953574187
257274,91077,4.5,1344045581
326681,8774,3.0,1313931922
135988,6534,3.0,1158336030
4193,7090,3.0,1384960789
42016,46850,3.5,1188752606
131681,3386,3.0,1001134731
79246,85022,3.0,1354050820
43998,1952,4.0,956957810
312621,3578,3.0,1498912794
126503,296,5.0,942670836
50064,1374,4.0,945246735
141461,924,3.0,1005399635
286611,8665,4.0,1443460807
281904,26360,4.0,1471815899
94259,1206,4.0,1111115693
260528,5954,4.0,1122242018
328511,1603,3.0,1164262307
287447,3824,1.0,1013990256
314319,214,5.0,840425047
135377,1567,3.5,1059205443
55626,108945,4.0,1458755569
260588,3105,4.0,948309823
257675,70,4.0,993014740
182798,196891,3.0,1599343748
196134,17,5.0,915389610
318123,1960,4.5,1483128232
120115,2558,2.0,1008341375
148264,68793,3.0,1327622245
33915,140267,4.5,1556217998
321601,7438,2.5,1405210453
178688,3682,3.0,974694753
34406,1380,3.5,1115866287
245221,83803,3.5,1446755532
242941,185,3.0,974998827
184065,1955,4.0,1111203561
215885,5464,3.5,1150579564
37704,38061,2.0,1648210674
194888,51662,3.5,1209436192
255248,597,3.5,1459873526
219384,40815,5.0,1497308313
222687,1193,5.0,1591740036
15233,6482,1.0,1071330403
119807,1722,3.0,1117105173
285146,485,3.5,1267562732
281950,250546,2.0,1622432465
228958,1270,3.5,1137960231
159246,3545,4.0,1392928712
52543,455,2.0,975364891
323353,2628,2.0,1225576565
54489,31923,4.5,1337877556
10246,4011,0.5,1646364067
3348,1203,4.0,1372200897
276758,2871,3.5,1116121085
123342,4310,3.0,1468613522
235355,1265,4.0,1390791154
132079,377,3.0,966395521
42086,5618,4.5,1608646109
133290,41566,4.0,1512597893
299209,1230,4.0,1337181771
171486,2683,3.0,1355293786
73387,3752,1.0,1286717469
10309,30707,4.5,1360439243
184399,2694,3.5,1584755747
227042,7587,2.0,1127044367
257609,673,2.0,1340574012
9298,8907,3.0,1156181840
91718,5820,1.5,1127600892
326377,356,3.0,840570327
30785,2791,4.0,989078256
94461,3178,3.0,1138261983
82441,230,4.0,1268782871
210250,593,5.0,1436248097
244358,3910,5.0,1056428893
45412,316,4.5,1092841654
257853,1717,3.0,945894314
318544,4085,3.5,1519314247
271922,1639,2.0,1282851025
32886,3429,3.5,1576856217
20639,3702,4.0,982688156
111169,2762,5.0,945125385
291375,48394,5.0,1356151959
233392,97921,3.5,1632669300
326794,5952,4.0,1442693970
216469,91529,2.0,1460463131
125577,364,5.0,841546897
140432,1036,5.0,1098945382
170185,1079,2.5,1463677552
68765,327,3.5,1150741794
63844,608,3.0,869079513
253862,5992,2.5,1606826709
285562,344,4.0,835110726
258256,8810,2.0,1587909513
117334,7809,3.0,1423336271
64615,4306,3.5,1131142125
67993,86,4.0,857691549
94194,1608,4.5,1455986666
309612,83134,1.0,1499173546
86704,3623,3.5,1198849029
253171,5679,3.5,1262006487
309867,1298,4.0,1610069000
22331,1580,4.5,1382250823
320790,1717,4.0,1325983851
176884,3317,2.0,1016180142
185182,3906,4.0,1017961576
18922,43679,3.5,1598333254
190492,54281,3.5,1239609009
232301,47830,2.0,1172636590
311726,550,4.0,850570504
161270,194400,4.5,1550789750
206331,49007,3.0,1525335231
68760,134853,3.5,1528734396
106200,94864,3.5,1457445036
249536,106072,2.5,1593349642
34680,1204,4.5,1638614237
302025,4855,4.0,1124821177
283239,101864,3.0,1485020484
181553,2310,3.0,1332555012
193663,72720,3.0,1455211805
277673,5034,4.5,1058710367
37213,156,5.0,857067357
130333,5349,3.5,1264509848
131051,6874,3.0,1665390249
164433,65230,3.5,1627507981
140313,4034,4.5,1393092943
75365,63062,4.0,1236914942
163105,5446,3.0,1077036092
307234,150,2.0,1360449787
144190,5378,3.0,1267843869
89344,783,2.0,1134799078
287445,3479,3.0,956587076
234598,5743,2.5,1066240858
43970,33085,2.0,1682276829
295234,81591,2.5,1449203455
36562,1721,3.0,898758545
178522,2203,5.0,944983847
206996,50,5.0,1088580797
167474,81229,4.0,1291902892
67508,296,5.0,841264919
59578,7153,4.0,1671340627
213803,16,3.0,1015978668
241833,3578,3.5,1284823549
321889,8924,2.5,1281918863
274857,225,3.5,1413138289
80729,177765,3.5,1568520412
183631,31427,2.5,1394170228
232816,3225,3.5,1067022833
323858,115569,4.0,1417960928
161969,590,5.0,847121153
115111,2762,4.0,1197536803
34074,46948,4.0,1666936181
7793,3686,2.5,1240340070
59437,529,4.0,1329076025
254618,9,3.0,849911760
289086,1093,4.0,1346951992
147608,71057,3.5,1602898929
60113,115556,4.0,1469826830
22986,1275,4.0,906029624
145162,4031,2.0,985828400
80729,58299,3.0,1568520421
12261,2287,4.0,942499940
291532,2747,1.0,1007354128
306762,56174,3.5,1656715449
37757,64957,3.0,1239617215
320841,552,4.0,986326169
124158,2683,3.0,1106250954
273977,159093,5.0,1686517799
248116,172879,3.5,1667954538
74119,86880,5.0,1480911499
213565,2947,3.5,1088803227
112597,1259,3.0,920871615
35368,316,5.0,834439615
16826,81191,3.5,1489465082
67502,156605,0.5,1605356812
291892,1333,3.0,853754491
53990,575,5.0,1213059342
312583,608,4.0,956588696
48176,2842,3.0,938092661
297037,3798,3.0,1111493595
112179,1193,5.0,945545736
255941,51540,3.0,1470409869
197807,1257,4.0,933000655
329600,104879,4.0,1600819846
206304,105468,2.0,1532795620
65491,6478,2.0,1288380174
145726,99114,5.0,1611616267
232993,189041,4.0,1671590653
181526,588,4.0,835959482
294830,155,4.0,881353873
73496,6537,2.0,1139511470
165872,1291,3.0,1472812553
132029,5528,4.0,1117101072
191080,5009,3.5,1083769307
98041,2574,3.0,939720405
69497,919,5.0,967953651
159048,208108,4.0,1617987484
264246,2858,5.0,1683476598
96009,87869,2.5,1474693223
38801,5218,4.0,1131923017
220449,2212,4.0,1153158292
56819,1917,3.5,1225308516
327688,7254,4.0,1463809768
205303,34164,2.5,1668458911
28437,4016,3.5,1503743332
224902,6502,3.5,1304045699
97846,593,2.0,836428242
280665,66659,1.0,1689399668
85822,32,4.5,1663188163
230594,8970,4.0,1419727071
194979,1073,2.0,956246553
15674,1060,4.0,880664521
251652,1211,3.0,1332100160
63663,2729,5.0,996648598
171804,183843,4.0,1625969008
66078,7387,5.0,1589656815
226668,47999,4.5,1282690706
69848,4298,5.0,1437162646
182978,5902,5.0,1072032651
70455,3404,5.0,957397841
225474,3439,4.0,1159927223
155820,149354,4.0,1513113888
175344,71254,3.0,1469655347
184694,266,5.0,863990814
274264,3147,3.0,1442301820
190360,1920,3.0,1141653459
219842,589,5.0,840621816
327439,79357,0.5,1466107634
38925,2706,4.5,1212655112
267098,2028,4.0,945320406
236677,1258,3.5,1500238508
46124,1674,4.0,945141082
39342,1589,2.0,1190705856
305530,8807,3.5,1112416746
233575,78209,4.0,1542689973
317932,4054,4.0,1019191919
76123,1968,4.5,1548901188
18083,162,5.0,1357956287
8652,159093,3.5,1622332189
316725,188579,1.5,1556394384
229499,4901,5.0,1524741426
293122,3578,5.0,1282694766
59604,2003,4.0,1159383525
287952,6297,3.0,1559432307
79526,27821,3.5,1115415430
233776,82167,4.0,1306208792
183014,648,3.5,1106658107
259036,1732,4.0,1436352822
4867,162414,2.0,1496410172
234029,2184,3.5,1575413939
145485,342,2.0,1112678598
115383,58,5.0,1005833443
101187,2640,5.0,1112478334
18717,2391,4.0,1010865555
132473,1210,4.0,1010099526
322848,7153,4.5,1488595586
116102,1287,3.0,1136326805
12480,5092,3.0,1093442260
268166,380,3.0,836890975
61382,172547,3.0,1519649039
255890,177607,2.0,1524864699
262885,266,3.0,954003877
41179,1028,4.5,1058032442
71987,474,5.0,1681956292
50998,1608,4.0,891157965
63902,750,5.0,1019764376
307293,750,4.0,1278370444
135684,192693,3.5,1616081011
176871,1625,4.0,1136886689
20106,1381,1.0,974762158
150403,8131,3.5,1173061186
318775,5108,3.0,1068884603
225210,1036,5.0,975144299
124131,8019,5.0,1229127946
90147,1210,4.0,900756194
279892,89206,1.0,1555345551
234107,1721,3.0,1083086670
205646,6880,4.0,1627238559
177679,1262,4.0,944966040
115580,4720,1.5,1111480575
86591,30793,3.0,1470672116
126341,34532,4.0,1232355158
203617,6818,4.0,1625515659
49379,150,5.0,844318890
161562,60072,3.5,1379447087
31224,106,4.0,1040928268
73656,172,1.0,1145962343
308333,63992,4.0,1458936668
225179,2746,3.0,1448919101
711,8949,3.5,1517189978
121324,4489,5.0,1043611683
229729,54259,5.0,1300599472
269889,1,3.0,995916324
178258,1230,5.0,945382154
116569,2605,4.0,987638710
2439,2125,3.0,1491789736
302790,47,5.0,1452085333
